Proxy exported
['http://images.cocodataset.org/train2017/000000033471.jpg', 'What are the colors of the bus in the image? [QA]', 'The bus in the image is white and red.<|endoftext|>']
trainable params: 83,886,080 || all params: 2,863,569,920 || trainable%: 2.9294231446599355
PEFT MODEL:83886080
PROJECTION MODEL:1968640
CLIP MODEL:0
PHI MODEL:83886080
RESNET MODEL:13117440
Loaded step2 checkpoint
Image: http://images.cocodataset.org/train2017/000000474759.jpg
Question: What is the theme of the cake in the image? [QA]
Answer:   The theme of the cake in the image is Angry Birds.<|endoftext|>
Model Predicted Ans:  theme of the cake in the image is a combination of animals and food, with a cake shaped like a giraffe and various food items, such as a cake, cupcakes, and a cake with a bird on top.
Iteration 0/100000, Loss: 3.257129669189453
{'step': 4345, 'train_loss': 3.355898857116699}
{'step': 4346, 'train_loss': 3.2566027641296387}
{'step': 4347, 'train_loss': 3.1464622020721436}
{'step': 4348, 'train_loss': 3.2803704738616943}
{'step': 4349, 'train_loss': 3.2899837493896484}
{'step': 4350, 'train_loss': 3.3943285942077637}
{'step': 4351, 'train_loss': 3.4062206745147705}
{'step': 4352, 'train_loss': 3.305696964263916}
{'step': 4353, 'train_loss': 3.431934118270874}
{'step': 4354, 'train_loss': 3.1488938331604004}
{'step': 4355, 'train_loss': 3.3066964149475098}
{'step': 4356, 'train_loss': 3.2806947231292725}
{'step': 4357, 'train_loss': 3.3663158416748047}
{'step': 4358, 'train_loss': 3.244749069213867}
{'step': 4359, 'train_loss': 3.2939696311950684}
{'step': 4360, 'train_loss': 3.376677989959717}
{'step': 4361, 'train_loss': 3.3691253662109375}
{'step': 4362, 'train_loss': 3.3952627182006836}
{'step': 4363, 'train_loss': 3.2752699851989746}
{'step': 4364, 'train_loss': 3.271627902984619}
{'step': 4365, 'train_loss': 3.386147975921631}
{'step': 4366, 'train_loss': 3.3900957107543945}
{'step': 4367, 'train_loss': 3.3158421516418457}
{'step': 4368, 'train_loss': 3.2594120502471924}
{'step': 4369, 'train_loss': 3.4838852882385254}
{'step': 4370, 'train_loss': 3.4062044620513916}
{'step': 4371, 'train_loss': 3.1978683471679688}
{'step': 4372, 'train_loss': 3.4641056060791016}
{'step': 4373, 'train_loss': 3.1930928230285645}
{'step': 4374, 'train_loss': 3.542842388153076}
{'step': 4375, 'train_loss': 3.3875741958618164}
{'step': 4376, 'train_loss': 3.2953968048095703}
{'step': 4377, 'train_loss': 3.351301670074463}
{'step': 4378, 'train_loss': 3.431044340133667}
{'step': 4379, 'train_loss': 3.307041645050049}
{'step': 4380, 'train_loss': 3.274420738220215}
{'step': 4381, 'train_loss': 3.4866111278533936}
{'step': 4382, 'train_loss': 3.4186923503875732}
{'step': 4383, 'train_loss': 3.3245279788970947}
{'step': 4384, 'train_loss': 3.343536853790283}
{'step': 4385, 'train_loss': 3.303925037384033}
{'step': 4386, 'train_loss': 3.2759101390838623}
{'step': 4387, 'train_loss': 3.3063220977783203}
{'step': 4388, 'train_loss': 3.294187068939209}
{'step': 4389, 'train_loss': 3.580958843231201}
{'step': 4390, 'train_loss': 3.51820707321167}
{'step': 4391, 'train_loss': 3.2481675148010254}
{'step': 4392, 'train_loss': 3.1674888134002686}
{'step': 4393, 'train_loss': 3.404435396194458}
{'step': 4394, 'train_loss': 3.2252566814422607}
{'step': 4395, 'train_loss': 3.220505714416504}
{'step': 4396, 'train_loss': 3.3329765796661377}
{'step': 4397, 'train_loss': 3.357780694961548}
{'step': 4398, 'train_loss': 3.2732720375061035}
{'step': 4399, 'train_loss': 3.2611775398254395}
Iteration 4400/100000, Loss: 3.294973850250244
Saving Checkpoint
{'step': 4400, 'train_loss': 3.294973850250244}
{'step': 4401, 'train_loss': 3.333805799484253}
{'step': 4402, 'train_loss': 3.2768824100494385}
{'step': 4403, 'train_loss': 3.2719900608062744}
{'step': 4404, 'train_loss': 3.5539231300354004}
{'step': 4405, 'train_loss': 3.2494966983795166}
{'step': 4406, 'train_loss': 3.3565282821655273}
{'step': 4407, 'train_loss': 3.328451156616211}
{'step': 4408, 'train_loss': 3.4446306228637695}
{'step': 4409, 'train_loss': 3.3465917110443115}
{'step': 4410, 'train_loss': 3.3670856952667236}
{'step': 4411, 'train_loss': 3.3044309616088867}
{'step': 4412, 'train_loss': 3.299875259399414}
{'step': 4413, 'train_loss': 3.4019222259521484}
{'step': 4414, 'train_loss': 3.3989148139953613}
{'step': 4415, 'train_loss': 3.4455509185791016}
{'step': 4416, 'train_loss': 3.2870030403137207}
{'step': 4417, 'train_loss': 3.367673873901367}
{'step': 4418, 'train_loss': 3.3485379219055176}
{'step': 4419, 'train_loss': 3.1607651710510254}
{'step': 4420, 'train_loss': 3.1461050510406494}
{'step': 4421, 'train_loss': 3.303950786590576}
{'step': 4422, 'train_loss': 3.4043750762939453}
{'step': 4423, 'train_loss': 3.2718505859375}
{'step': 4424, 'train_loss': 3.3061599731445312}
{'step': 4425, 'train_loss': 3.226025104522705}
{'step': 4426, 'train_loss': 3.4282870292663574}
{'step': 4427, 'train_loss': 3.3599050045013428}
{'step': 4428, 'train_loss': 3.407378673553467}
{'step': 4429, 'train_loss': 3.306791067123413}
{'step': 4430, 'train_loss': 3.3243649005889893}
{'step': 4431, 'train_loss': 3.345587730407715}
{'step': 4432, 'train_loss': 3.2951817512512207}
{'step': 4433, 'train_loss': 3.326693296432495}
{'step': 4434, 'train_loss': 3.2123537063598633}
{'step': 4435, 'train_loss': 3.1754579544067383}
{'step': 4436, 'train_loss': 3.3198633193969727}
{'step': 4437, 'train_loss': 3.418825387954712}
{'step': 4438, 'train_loss': 3.38381028175354}
{'step': 4439, 'train_loss': 3.238332748413086}
{'step': 4440, 'train_loss': 3.3531932830810547}
{'step': 4441, 'train_loss': 3.234611988067627}
{'step': 4442, 'train_loss': 3.4558515548706055}
{'step': 4443, 'train_loss': 3.2284622192382812}
{'step': 4444, 'train_loss': 3.3568263053894043}
{'step': 4445, 'train_loss': 3.314058542251587}
{'step': 4446, 'train_loss': 3.3158063888549805}
{'step': 4447, 'train_loss': 3.266122341156006}
{'step': 4448, 'train_loss': 3.3581089973449707}
{'step': 4449, 'train_loss': 3.387917995452881}
{'step': 4450, 'train_loss': 3.3325328826904297}
{'step': 4451, 'train_loss': 3.329190969467163}
{'step': 4452, 'train_loss': 3.333814859390259}
{'step': 4453, 'train_loss': 3.629336357116699}
{'step': 4454, 'train_loss': 3.413522481918335}
{'step': 4455, 'train_loss': 3.5349628925323486}
{'step': 4456, 'train_loss': 3.2465860843658447}
{'step': 4457, 'train_loss': 3.169874906539917}
{'step': 4458, 'train_loss': 3.4485769271850586}
{'step': 4459, 'train_loss': 3.38858962059021}
{'step': 4460, 'train_loss': 3.3237929344177246}
{'step': 4461, 'train_loss': 3.42238187789917}
{'step': 4462, 'train_loss': 3.05877685546875}
{'step': 4463, 'train_loss': 3.3463103771209717}
{'step': 4464, 'train_loss': 3.380770444869995}
{'step': 4465, 'train_loss': 3.4793994426727295}
{'step': 4466, 'train_loss': 3.2365360260009766}
{'step': 4467, 'train_loss': 3.411496877670288}
{'step': 4468, 'train_loss': 3.268376350402832}
{'step': 4469, 'train_loss': 3.2212677001953125}
{'step': 4470, 'train_loss': 3.1860592365264893}
{'step': 4471, 'train_loss': 3.4699721336364746}
{'step': 4472, 'train_loss': 3.2738583087921143}
{'step': 4473, 'train_loss': 3.2984747886657715}
{'step': 4474, 'train_loss': 3.2743430137634277}
{'step': 4475, 'train_loss': 3.3238205909729004}
{'step': 4476, 'train_loss': 3.4825501441955566}
{'step': 4477, 'train_loss': 3.252727508544922}
{'step': 4478, 'train_loss': 3.4389798641204834}
{'step': 4479, 'train_loss': 3.383042335510254}
{'step': 4480, 'train_loss': 3.415404796600342}
{'step': 4481, 'train_loss': 3.4481921195983887}
{'step': 4482, 'train_loss': 3.3560218811035156}
{'step': 4483, 'train_loss': 3.3359880447387695}
{'step': 4484, 'train_loss': 3.2284979820251465}
{'step': 4485, 'train_loss': 3.5747790336608887}
{'step': 4486, 'train_loss': 3.269404649734497}
{'step': 4487, 'train_loss': 3.2998647689819336}
{'step': 4488, 'train_loss': 3.234297752380371}
{'step': 4489, 'train_loss': 3.227668523788452}
{'step': 4490, 'train_loss': 3.3577394485473633}
{'step': 4491, 'train_loss': 3.492589235305786}
{'step': 4492, 'train_loss': 3.4363341331481934}
{'step': 4493, 'train_loss': 3.2301647663116455}
{'step': 4494, 'train_loss': 3.5998830795288086}
{'step': 4495, 'train_loss': 3.2348642349243164}
{'step': 4496, 'train_loss': 3.331301212310791}
{'step': 4497, 'train_loss': 3.1269402503967285}
{'step': 4498, 'train_loss': 3.3105874061584473}
{'step': 4499, 'train_loss': 3.2139711380004883}
Iteration 4500/100000, Loss: 3.360175132751465
Saving Checkpoint
{'step': 4500, 'train_loss': 3.360175132751465}
{'step': 4501, 'train_loss': 3.1806888580322266}
{'step': 4502, 'train_loss': 3.4565091133117676}
{'step': 4503, 'train_loss': 3.4538333415985107}
{'step': 4504, 'train_loss': 3.436286211013794}
{'step': 4505, 'train_loss': 3.108497381210327}
{'step': 4506, 'train_loss': 3.380793809890747}
{'step': 4507, 'train_loss': 3.2232279777526855}
{'step': 4508, 'train_loss': 3.373293876647949}
{'step': 4509, 'train_loss': 3.4161248207092285}
{'step': 4510, 'train_loss': 3.318265438079834}
{'step': 4511, 'train_loss': 3.5065877437591553}
{'step': 4512, 'train_loss': 3.487529993057251}
{'step': 4513, 'train_loss': 3.4059243202209473}
{'step': 4514, 'train_loss': 3.3437631130218506}
{'step': 4515, 'train_loss': 3.4224853515625}
{'step': 4516, 'train_loss': 3.548088550567627}
{'step': 4517, 'train_loss': 3.337204933166504}
{'step': 4518, 'train_loss': 3.2271621227264404}
{'step': 4519, 'train_loss': 3.2843966484069824}
{'step': 4520, 'train_loss': 3.384258270263672}
{'step': 4521, 'train_loss': 3.089839458465576}
{'step': 4522, 'train_loss': 3.3413097858428955}
{'step': 4523, 'train_loss': 3.3379604816436768}
{'step': 4524, 'train_loss': 3.3241610527038574}
{'step': 4525, 'train_loss': 3.2417595386505127}
{'step': 4526, 'train_loss': 3.290635585784912}
{'step': 4527, 'train_loss': 3.468690872192383}
{'step': 4528, 'train_loss': 3.3570823669433594}
{'step': 4529, 'train_loss': 3.2993743419647217}
{'step': 4530, 'train_loss': 3.3754971027374268}
{'step': 4531, 'train_loss': 3.2837371826171875}
{'step': 4532, 'train_loss': 3.1231679916381836}
{'step': 4533, 'train_loss': 3.4024438858032227}
{'step': 4534, 'train_loss': 3.2838521003723145}
{'step': 4535, 'train_loss': 3.441171169281006}
{'step': 4536, 'train_loss': 3.2244577407836914}
{'step': 4537, 'train_loss': 3.258279800415039}
{'step': 4538, 'train_loss': 3.3192009925842285}
{'step': 4539, 'train_loss': 3.359110116958618}
{'step': 4540, 'train_loss': 3.281092643737793}
{'step': 4541, 'train_loss': 3.388725757598877}
{'step': 4542, 'train_loss': 3.3116087913513184}
{'step': 4543, 'train_loss': 3.214066505432129}
{'step': 4544, 'train_loss': 3.3687338829040527}
{'step': 4545, 'train_loss': 3.339407444000244}
{'step': 4546, 'train_loss': 3.408383369445801}
{'step': 4547, 'train_loss': 3.454249382019043}
{'step': 4548, 'train_loss': 3.200061082839966}
{'step': 4549, 'train_loss': 3.460172176361084}
{'step': 4550, 'train_loss': 3.4491991996765137}
{'step': 4551, 'train_loss': 3.373875379562378}
{'step': 4552, 'train_loss': 3.245356559753418}
{'step': 4553, 'train_loss': 3.4273009300231934}
{'step': 4554, 'train_loss': 3.351924419403076}
{'step': 4555, 'train_loss': 3.4403727054595947}
{'step': 4556, 'train_loss': 3.4134678840637207}
{'step': 4557, 'train_loss': 3.2511675357818604}
{'step': 4558, 'train_loss': 3.5250658988952637}
{'step': 4559, 'train_loss': 3.314650535583496}
{'step': 4560, 'train_loss': 3.464088201522827}
{'step': 4561, 'train_loss': 3.366304397583008}
{'step': 4562, 'train_loss': 3.419768810272217}
{'step': 4563, 'train_loss': 3.4021482467651367}
{'step': 4564, 'train_loss': 3.1250200271606445}
{'step': 4565, 'train_loss': 3.4611833095550537}
{'step': 4566, 'train_loss': 3.3492608070373535}
{'step': 4567, 'train_loss': 3.2814183235168457}
{'step': 4568, 'train_loss': 3.234729766845703}
{'step': 4569, 'train_loss': 3.327446460723877}
{'step': 4570, 'train_loss': 3.4780962467193604}
{'step': 4571, 'train_loss': 3.3707196712493896}
{'step': 4572, 'train_loss': 3.569214344024658}
{'step': 4573, 'train_loss': 3.291801929473877}
{'step': 4574, 'train_loss': 3.316230297088623}
{'step': 4575, 'train_loss': 3.2716050148010254}
{'step': 4576, 'train_loss': 3.519881248474121}
{'step': 4577, 'train_loss': 3.3313586711883545}
{'step': 4578, 'train_loss': 3.2834441661834717}
{'step': 4579, 'train_loss': 3.245421886444092}
{'step': 4580, 'train_loss': 3.3722634315490723}
{'step': 4581, 'train_loss': 3.288877010345459}
{'step': 4582, 'train_loss': 3.4386484622955322}
{'step': 4583, 'train_loss': 3.2498507499694824}
{'step': 4584, 'train_loss': 3.2423501014709473}
{'step': 4585, 'train_loss': 3.3324012756347656}
{'step': 4586, 'train_loss': 3.329564094543457}
{'step': 4587, 'train_loss': 3.3049964904785156}
{'step': 4588, 'train_loss': 3.333632707595825}
{'step': 4589, 'train_loss': 3.4567770957946777}
{'step': 4590, 'train_loss': 3.465482234954834}
{'step': 4591, 'train_loss': 3.561600923538208}
{'step': 4592, 'train_loss': 3.466972827911377}
{'step': 4593, 'train_loss': 3.261772632598877}
{'step': 4594, 'train_loss': 3.3130226135253906}
{'step': 4595, 'train_loss': 3.379465103149414}
{'step': 4596, 'train_loss': 3.334000587463379}
{'step': 4597, 'train_loss': 3.386579990386963}
{'step': 4598, 'train_loss': 3.372556209564209}
{'step': 4599, 'train_loss': 3.391976833343506}
Iteration 4600/100000, Loss: 3.2353272438049316
Saving Checkpoint
{'step': 4600, 'train_loss': 3.2353272438049316}
{'step': 4601, 'train_loss': 3.458247661590576}
{'step': 4602, 'train_loss': 3.217803955078125}
{'step': 4603, 'train_loss': 3.448451280593872}
{'step': 4604, 'train_loss': 3.3224167823791504}
{'step': 4605, 'train_loss': 3.250540256500244}
{'step': 4606, 'train_loss': 3.3822810649871826}
{'step': 4607, 'train_loss': 3.2064788341522217}
{'step': 4608, 'train_loss': 3.2996137142181396}
{'step': 4609, 'train_loss': 3.3733272552490234}
{'step': 4610, 'train_loss': 3.395461320877075}
{'step': 4611, 'train_loss': 3.5042073726654053}
{'step': 4612, 'train_loss': 3.443739652633667}
{'step': 4613, 'train_loss': 3.4362025260925293}
{'step': 4614, 'train_loss': 3.3580853939056396}
{'step': 4615, 'train_loss': 3.285433530807495}
{'step': 4616, 'train_loss': 3.5455758571624756}
{'step': 4617, 'train_loss': 3.338291645050049}
{'step': 4618, 'train_loss': 3.2649331092834473}
{'step': 4619, 'train_loss': 3.3795080184936523}
{'step': 4620, 'train_loss': 3.297372817993164}
{'step': 4621, 'train_loss': 3.265247344970703}
{'step': 4622, 'train_loss': 3.348754644393921}
{'step': 4623, 'train_loss': 3.352264404296875}
{'step': 4624, 'train_loss': 3.234449863433838}
{'step': 4625, 'train_loss': 3.273066997528076}
{'step': 4626, 'train_loss': 3.3144209384918213}
{'step': 4627, 'train_loss': 3.1160550117492676}
{'step': 4628, 'train_loss': 3.4721133708953857}
{'step': 4629, 'train_loss': 3.3645687103271484}
{'step': 4630, 'train_loss': 3.3685903549194336}
{'step': 4631, 'train_loss': 3.1711668968200684}
{'step': 4632, 'train_loss': 3.2120156288146973}
{'step': 4633, 'train_loss': 3.117036819458008}
{'step': 4634, 'train_loss': 3.425929069519043}
{'step': 4635, 'train_loss': 3.2815074920654297}
{'step': 4636, 'train_loss': 3.4324092864990234}
{'step': 4637, 'train_loss': 3.1998958587646484}
{'step': 4638, 'train_loss': 3.2750163078308105}
{'step': 4639, 'train_loss': 3.2853665351867676}
{'step': 4640, 'train_loss': 3.3059494495391846}
{'step': 4641, 'train_loss': 3.4458625316619873}
{'step': 4642, 'train_loss': 3.4195151329040527}
{'step': 4643, 'train_loss': 3.2144582271575928}
{'step': 4644, 'train_loss': 3.306652069091797}
{'step': 4645, 'train_loss': 3.12603497505188}
{'step': 4646, 'train_loss': 3.1320817470550537}
{'step': 4647, 'train_loss': 3.374803304672241}
{'step': 4648, 'train_loss': 3.2839369773864746}
{'step': 4649, 'train_loss': 3.4118142127990723}
{'step': 4650, 'train_loss': 3.2627477645874023}
{'step': 4651, 'train_loss': 3.2467851638793945}
{'step': 4652, 'train_loss': 3.4971492290496826}
{'step': 4653, 'train_loss': 3.2864532470703125}
{'step': 4654, 'train_loss': 3.3112168312072754}
{'step': 4655, 'train_loss': 3.3710029125213623}
{'step': 4656, 'train_loss': 3.324925184249878}
{'step': 4657, 'train_loss': 3.612436294555664}
{'step': 4658, 'train_loss': 3.147350788116455}
{'step': 4659, 'train_loss': 3.274707078933716}
{'step': 4660, 'train_loss': 3.3038339614868164}
{'step': 4661, 'train_loss': 3.449524402618408}
{'step': 4662, 'train_loss': 3.3791141510009766}
{'step': 4663, 'train_loss': 3.2070889472961426}
{'step': 4664, 'train_loss': 3.4896745681762695}
{'step': 4665, 'train_loss': 3.3073978424072266}
{'step': 4666, 'train_loss': 3.383923053741455}
{'step': 4667, 'train_loss': 3.445767641067505}
{'step': 4668, 'train_loss': 3.2001662254333496}
{'step': 4669, 'train_loss': 3.257460832595825}
{'step': 4670, 'train_loss': 3.298032760620117}
{'step': 4671, 'train_loss': 3.31052303314209}
{'step': 4672, 'train_loss': 3.307572364807129}
{'step': 4673, 'train_loss': 3.2206649780273438}
{'step': 4674, 'train_loss': 3.3447532653808594}
{'step': 4675, 'train_loss': 3.553821086883545}
{'step': 4676, 'train_loss': 3.4529218673706055}
{'step': 4677, 'train_loss': 3.3661949634552}
{'step': 4678, 'train_loss': 3.4139649868011475}
{'step': 4679, 'train_loss': 3.4572935104370117}
{'step': 4680, 'train_loss': 3.142989158630371}
{'step': 4681, 'train_loss': 3.3432321548461914}
{'step': 4682, 'train_loss': 3.3341026306152344}
{'step': 4683, 'train_loss': 3.1984076499938965}
{'step': 4684, 'train_loss': 3.331516742706299}
{'step': 4685, 'train_loss': 3.3471271991729736}
{'step': 4686, 'train_loss': 3.2101917266845703}
{'step': 4687, 'train_loss': 3.293182611465454}
{'step': 4688, 'train_loss': 3.255899429321289}
{'step': 4689, 'train_loss': 3.5080902576446533}
{'step': 4690, 'train_loss': 3.3015353679656982}
{'step': 4691, 'train_loss': 3.290879964828491}
{'step': 4692, 'train_loss': 3.355072021484375}
{'step': 4693, 'train_loss': 3.39245343208313}
{'step': 4694, 'train_loss': 3.3649306297302246}
{'step': 4695, 'train_loss': 3.2653117179870605}
{'step': 4696, 'train_loss': 3.280827045440674}
{'step': 4697, 'train_loss': 3.1279544830322266}
{'step': 4698, 'train_loss': 3.347790479660034}
{'step': 4699, 'train_loss': 3.3207483291625977}
Iteration 4700/100000, Loss: 3.1910862922668457
Saving Checkpoint
{'step': 4700, 'train_loss': 3.1910862922668457}
{'step': 4701, 'train_loss': 3.337177038192749}
{'step': 4702, 'train_loss': 3.400601863861084}
{'step': 4703, 'train_loss': 3.2681679725646973}
{'step': 4704, 'train_loss': 3.382084369659424}
{'step': 4705, 'train_loss': 3.4427692890167236}
{'step': 4706, 'train_loss': 3.3825907707214355}
{'step': 4707, 'train_loss': 3.132319927215576}
{'step': 4708, 'train_loss': 3.412771224975586}
{'step': 4709, 'train_loss': 3.5188708305358887}
{'step': 4710, 'train_loss': 3.520139694213867}
{'step': 4711, 'train_loss': 3.335698127746582}
{'step': 4712, 'train_loss': 3.233072280883789}
{'step': 4713, 'train_loss': 3.459500551223755}
{'step': 4714, 'train_loss': 3.314908504486084}
{'step': 4715, 'train_loss': 3.3284003734588623}
{'step': 4716, 'train_loss': 3.350989818572998}
{'step': 4717, 'train_loss': 3.2311196327209473}
{'step': 4718, 'train_loss': 3.3785595893859863}
{'step': 4719, 'train_loss': 3.3836419582366943}
{'step': 4720, 'train_loss': 3.2639029026031494}
{'step': 4721, 'train_loss': 3.3408732414245605}
{'step': 4722, 'train_loss': 3.2916479110717773}
{'step': 4723, 'train_loss': 3.347400426864624}
{'step': 4724, 'train_loss': 3.3789377212524414}
{'step': 4725, 'train_loss': 3.451046943664551}
{'step': 4726, 'train_loss': 3.407963752746582}
{'step': 4727, 'train_loss': 3.446934700012207}
{'step': 4728, 'train_loss': 3.319661855697632}
{'step': 4729, 'train_loss': 3.4080467224121094}
{'step': 4730, 'train_loss': 3.399930953979492}
{'step': 4731, 'train_loss': 3.280369281768799}
{'step': 4732, 'train_loss': 3.3055596351623535}
{'step': 4733, 'train_loss': 3.1890392303466797}
{'step': 4734, 'train_loss': 3.240389347076416}
{'step': 4735, 'train_loss': 3.3706254959106445}
{'step': 4736, 'train_loss': 3.4840774536132812}
{'step': 4737, 'train_loss': 3.4491944313049316}
{'step': 4738, 'train_loss': 3.2010979652404785}
{'step': 4739, 'train_loss': 3.3475866317749023}
{'step': 4740, 'train_loss': 3.3093762397766113}
{'step': 4741, 'train_loss': 3.342517852783203}
{'step': 4742, 'train_loss': 3.3680927753448486}
{'step': 4743, 'train_loss': 3.5088462829589844}
{'step': 4744, 'train_loss': 3.34122371673584}
{'step': 4745, 'train_loss': 3.3409695625305176}
{'step': 4746, 'train_loss': 3.506981372833252}
{'step': 4747, 'train_loss': 3.4773924350738525}
{'step': 4748, 'train_loss': 3.259648323059082}
{'step': 4749, 'train_loss': 3.2050442695617676}
{'step': 4750, 'train_loss': 3.389646291732788}
{'step': 4751, 'train_loss': 3.3696141242980957}
{'step': 4752, 'train_loss': 3.263772487640381}
{'step': 4753, 'train_loss': 3.347151517868042}
{'step': 4754, 'train_loss': 3.31434965133667}
{'step': 4755, 'train_loss': 3.3184757232666016}
{'step': 4756, 'train_loss': 3.371478319168091}
{'step': 4757, 'train_loss': 3.2839534282684326}
{'step': 4758, 'train_loss': 3.3830785751342773}
{'step': 4759, 'train_loss': 3.330016613006592}
{'step': 4760, 'train_loss': 3.325319290161133}
{'step': 4761, 'train_loss': 3.2923660278320312}
{'step': 4762, 'train_loss': 3.1864678859710693}
{'step': 4763, 'train_loss': 3.168792724609375}
{'step': 4764, 'train_loss': 3.197765827178955}
{'step': 4765, 'train_loss': 3.2776336669921875}
{'step': 4766, 'train_loss': 3.3296780586242676}
{'step': 4767, 'train_loss': 3.2679247856140137}
{'step': 4768, 'train_loss': 3.500283718109131}
{'step': 4769, 'train_loss': 3.2866291999816895}
{'step': 4770, 'train_loss': 3.481015682220459}
{'step': 4771, 'train_loss': 3.322777509689331}
{'step': 4772, 'train_loss': 3.161118984222412}
{'step': 4773, 'train_loss': 3.2439799308776855}
{'step': 4774, 'train_loss': 3.4406700134277344}
{'step': 4775, 'train_loss': 3.322413444519043}
{'step': 4776, 'train_loss': 3.2297120094299316}
{'step': 4777, 'train_loss': 3.139960527420044}
{'step': 4778, 'train_loss': 3.3000504970550537}
{'step': 4779, 'train_loss': 3.3608860969543457}
{'step': 4780, 'train_loss': 3.175762176513672}
{'step': 4781, 'train_loss': 3.2601404190063477}
{'step': 4782, 'train_loss': 3.4157280921936035}
{'step': 4783, 'train_loss': 3.3875906467437744}
{'step': 4784, 'train_loss': 3.2909672260284424}
{'step': 4785, 'train_loss': 3.4442532062530518}
{'step': 4786, 'train_loss': 3.3202009201049805}
{'step': 4787, 'train_loss': 3.525740385055542}
{'step': 4788, 'train_loss': 3.315089702606201}
{'step': 4789, 'train_loss': 3.5138473510742188}
{'step': 4790, 'train_loss': 3.2313079833984375}
{'step': 4791, 'train_loss': 3.2664101123809814}
{'step': 4792, 'train_loss': 3.306333541870117}
{'step': 4793, 'train_loss': 3.3639564514160156}
{'step': 4794, 'train_loss': 3.2061121463775635}
{'step': 4795, 'train_loss': 3.287415027618408}
{'step': 4796, 'train_loss': 3.233224391937256}
{'step': 4797, 'train_loss': 3.3826825618743896}
{'step': 4798, 'train_loss': 3.265000820159912}
{'step': 4799, 'train_loss': 3.134948492050171}
Iteration 4800/100000, Loss: 3.2281532287597656
Saving Checkpoint
{'step': 4800, 'train_loss': 3.2281532287597656}
{'step': 4801, 'train_loss': 3.4146580696105957}
{'step': 4802, 'train_loss': 3.417713165283203}
{'step': 4803, 'train_loss': 3.291332244873047}
{'step': 4804, 'train_loss': 3.273320436477661}
{'step': 4805, 'train_loss': 3.2633204460144043}
{'step': 4806, 'train_loss': 3.2813825607299805}
{'step': 4807, 'train_loss': 3.370774269104004}
{'step': 4808, 'train_loss': 3.4691507816314697}
{'step': 4809, 'train_loss': 3.3904199600219727}
{'step': 4810, 'train_loss': 3.325086832046509}
{'step': 4811, 'train_loss': 3.3499820232391357}
{'step': 4812, 'train_loss': 3.3180861473083496}
{'step': 4813, 'train_loss': 3.1299667358398438}
{'step': 4814, 'train_loss': 3.429048538208008}
{'step': 4815, 'train_loss': 3.3210973739624023}
{'step': 4816, 'train_loss': 3.2539901733398438}
{'step': 4817, 'train_loss': 3.345996141433716}
{'step': 4818, 'train_loss': 3.39808988571167}
{'step': 4819, 'train_loss': 3.2515697479248047}
{'step': 4820, 'train_loss': 3.3614754676818848}
{'step': 4821, 'train_loss': 3.1317367553710938}
{'step': 4822, 'train_loss': 3.2182350158691406}
{'step': 4823, 'train_loss': 3.3242034912109375}
{'step': 4824, 'train_loss': 3.4336628913879395}
{'step': 4825, 'train_loss': 3.3132429122924805}
{'step': 4826, 'train_loss': 3.484833240509033}
{'step': 4827, 'train_loss': 3.3789525032043457}
{'step': 4828, 'train_loss': 3.3496553897857666}
{'step': 4829, 'train_loss': 3.120668411254883}
{'step': 4830, 'train_loss': 3.174447536468506}
{'step': 4831, 'train_loss': 3.351656436920166}
{'step': 4832, 'train_loss': 3.3485231399536133}
{'step': 4833, 'train_loss': 3.3223650455474854}
{'step': 4834, 'train_loss': 3.2082715034484863}
{'step': 4835, 'train_loss': 3.227632999420166}
{'step': 4836, 'train_loss': 3.2585983276367188}
{'step': 4837, 'train_loss': 3.3610310554504395}
{'step': 4838, 'train_loss': 3.487804651260376}
{'step': 4839, 'train_loss': 3.3122897148132324}
{'step': 4840, 'train_loss': 3.439406633377075}
{'step': 4841, 'train_loss': 3.490420341491699}
{'step': 4842, 'train_loss': 3.2106034755706787}
{'step': 4843, 'train_loss': 3.254777431488037}
{'step': 4844, 'train_loss': 3.295624256134033}
{'step': 4845, 'train_loss': 3.3348264694213867}
{'step': 4846, 'train_loss': 3.1716036796569824}
{'step': 4847, 'train_loss': 3.436638832092285}
{'step': 4848, 'train_loss': 3.2876839637756348}
{'step': 4849, 'train_loss': 3.2764430046081543}
{'step': 4850, 'train_loss': 3.428440570831299}
{'step': 4851, 'train_loss': 3.299225091934204}
{'step': 4852, 'train_loss': 3.4890003204345703}
{'step': 4853, 'train_loss': 3.217947483062744}
{'step': 4854, 'train_loss': 3.214265823364258}
{'step': 4855, 'train_loss': 3.436901092529297}
{'step': 4856, 'train_loss': 3.286829710006714}
{'step': 4857, 'train_loss': 3.2807536125183105}
{'step': 4858, 'train_loss': 3.348266363143921}
{'step': 4859, 'train_loss': 3.440060615539551}
{'step': 4860, 'train_loss': 3.234797477722168}
{'step': 4861, 'train_loss': 3.156010150909424}
{'step': 4862, 'train_loss': 3.2285852432250977}
{'step': 4863, 'train_loss': 3.4923243522644043}
{'step': 4864, 'train_loss': 3.3206653594970703}
{'step': 4865, 'train_loss': 3.1299679279327393}
{'step': 4866, 'train_loss': 3.2922658920288086}
{'step': 4867, 'train_loss': 3.1353487968444824}
{'step': 4868, 'train_loss': 3.4103968143463135}
{'step': 4869, 'train_loss': 3.3003482818603516}
{'step': 4870, 'train_loss': 3.496458053588867}
